context_id,benchmark,scenario,instance_id,step_index,total_steps,leakage_group_id,task_signature,near_duplicate_simhash,split,cv_fold,lobo_holdout_benchmark,analysis_scope,label_confidence,random_seed
swebench_sphinx-doc__sphinx-10323_step_10,swebench,code_swe,sphinx-doc__sphinx-10323,10,10,lg_12a32445142278f3,f3aca054821626277084bd90d3aaf79f0df29097fb13d8b5d3839a718a73284b,df129fcb3ca66391,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_matplotlib__matplotlib-13989_step_1,swebench,code_swe,matplotlib__matplotlib-13989,1,9,lg_5ce6d9c835ba9c61,86ee248b5e16b3ee7d63a1b76dca31a059f8c302f9b04571ce13e5bc50c6cd6e,2ed2662144bd45a3,validation,0,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_matplotlib__matplotlib-13989_step_2,swebench,code_swe,matplotlib__matplotlib-13989,2,9,lg_5ce6d9c835ba9c61,86ee248b5e16b3ee7d63a1b76dca31a059f8c302f9b04571ce13e5bc50c6cd6e,2ed2662144bd45a3,validation,0,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_matplotlib__matplotlib-13989_step_3,swebench,code_swe,matplotlib__matplotlib-13989,3,9,lg_5ce6d9c835ba9c61,86ee248b5e16b3ee7d63a1b76dca31a059f8c302f9b04571ce13e5bc50c6cd6e,2ed2662144bd45a3,validation,0,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_matplotlib__matplotlib-13989_step_4,swebench,code_swe,matplotlib__matplotlib-13989,4,9,lg_5ce6d9c835ba9c61,86ee248b5e16b3ee7d63a1b76dca31a059f8c302f9b04571ce13e5bc50c6cd6e,2ed2662144bd45a3,validation,0,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_matplotlib__matplotlib-13989_step_5,swebench,code_swe,matplotlib__matplotlib-13989,5,9,lg_5ce6d9c835ba9c61,86ee248b5e16b3ee7d63a1b76dca31a059f8c302f9b04571ce13e5bc50c6cd6e,2ed2662144bd45a3,validation,0,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_matplotlib__matplotlib-13989_step_6,swebench,code_swe,matplotlib__matplotlib-13989,6,9,lg_5ce6d9c835ba9c61,86ee248b5e16b3ee7d63a1b76dca31a059f8c302f9b04571ce13e5bc50c6cd6e,2ed2662144bd45a3,validation,0,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_matplotlib__matplotlib-13989_step_7,swebench,code_swe,matplotlib__matplotlib-13989,7,9,lg_5ce6d9c835ba9c61,86ee248b5e16b3ee7d63a1b76dca31a059f8c302f9b04571ce13e5bc50c6cd6e,2ed2662144bd45a3,validation,0,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_matplotlib__matplotlib-13989_step_8,swebench,code_swe,matplotlib__matplotlib-13989,8,9,lg_5ce6d9c835ba9c61,86ee248b5e16b3ee7d63a1b76dca31a059f8c302f9b04571ce13e5bc50c6cd6e,2ed2662144bd45a3,validation,0,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_matplotlib__matplotlib-13989_step_9,swebench,code_swe,matplotlib__matplotlib-13989,9,9,lg_5ce6d9c835ba9c61,86ee248b5e16b3ee7d63a1b76dca31a059f8c302f9b04571ce13e5bc50c6cd6e,2ed2662144bd45a3,validation,0,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pydata__xarray-2905_step_1,swebench,code_swe,pydata__xarray-2905,1,8,lg_869ed4f5f4370974,65caf62ebfaf14631a24dbb180d92d1cae86dade7bb836b78b7fb74e937c1c7b,91ce51733c3d533e,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pydata__xarray-2905_step_2,swebench,code_swe,pydata__xarray-2905,2,8,lg_869ed4f5f4370974,65caf62ebfaf14631a24dbb180d92d1cae86dade7bb836b78b7fb74e937c1c7b,91ce51733c3d533e,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pydata__xarray-2905_step_3,swebench,code_swe,pydata__xarray-2905,3,8,lg_869ed4f5f4370974,65caf62ebfaf14631a24dbb180d92d1cae86dade7bb836b78b7fb74e937c1c7b,91ce51733c3d533e,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pydata__xarray-2905_step_4,swebench,code_swe,pydata__xarray-2905,4,8,lg_869ed4f5f4370974,65caf62ebfaf14631a24dbb180d92d1cae86dade7bb836b78b7fb74e937c1c7b,91ce51733c3d533e,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pydata__xarray-2905_step_5,swebench,code_swe,pydata__xarray-2905,5,8,lg_869ed4f5f4370974,65caf62ebfaf14631a24dbb180d92d1cae86dade7bb836b78b7fb74e937c1c7b,91ce51733c3d533e,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pydata__xarray-2905_step_6,swebench,code_swe,pydata__xarray-2905,6,8,lg_869ed4f5f4370974,65caf62ebfaf14631a24dbb180d92d1cae86dade7bb836b78b7fb74e937c1c7b,91ce51733c3d533e,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pydata__xarray-2905_step_7,swebench,code_swe,pydata__xarray-2905,7,8,lg_869ed4f5f4370974,65caf62ebfaf14631a24dbb180d92d1cae86dade7bb836b78b7fb74e937c1c7b,91ce51733c3d533e,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pydata__xarray-2905_step_8,swebench,code_swe,pydata__xarray-2905,8,8,lg_869ed4f5f4370974,65caf62ebfaf14631a24dbb180d92d1cae86dade7bb836b78b7fb74e937c1c7b,91ce51733c3d533e,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_astropy__astropy-12907_step_1,swebench,code_swe,astropy__astropy-12907,1,7,lg_56bd537fbbe4e7e2,4b9ba2ae898666310694e62a164fd5b68a184f613498ed4bff2330631e181d9a,327088d998211b53,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_astropy__astropy-12907_step_2,swebench,code_swe,astropy__astropy-12907,2,7,lg_56bd537fbbe4e7e2,4b9ba2ae898666310694e62a164fd5b68a184f613498ed4bff2330631e181d9a,327088d998211b53,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_astropy__astropy-12907_step_3,swebench,code_swe,astropy__astropy-12907,3,7,lg_56bd537fbbe4e7e2,4b9ba2ae898666310694e62a164fd5b68a184f613498ed4bff2330631e181d9a,327088d998211b53,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_astropy__astropy-12907_step_4,swebench,code_swe,astropy__astropy-12907,4,7,lg_56bd537fbbe4e7e2,4b9ba2ae898666310694e62a164fd5b68a184f613498ed4bff2330631e181d9a,327088d998211b53,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_astropy__astropy-12907_step_5,swebench,code_swe,astropy__astropy-12907,5,7,lg_56bd537fbbe4e7e2,4b9ba2ae898666310694e62a164fd5b68a184f613498ed4bff2330631e181d9a,327088d998211b53,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_astropy__astropy-12907_step_6,swebench,code_swe,astropy__astropy-12907,6,7,lg_56bd537fbbe4e7e2,4b9ba2ae898666310694e62a164fd5b68a184f613498ed4bff2330631e181d9a,327088d998211b53,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_astropy__astropy-12907_step_7,swebench,code_swe,astropy__astropy-12907,7,7,lg_56bd537fbbe4e7e2,4b9ba2ae898666310694e62a164fd5b68a184f613498ed4bff2330631e181d9a,327088d998211b53,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_scikit-learn__scikit-learn-10297_step_1,swebench,code_swe,scikit-learn__scikit-learn-10297,1,10,lg_28c10c92d52bbe54,47232cd6258d998ac4f2b8112699dd46ed2009e070d57a955d19ac93ef8d4747,17905ba0e5b25e9b,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_scikit-learn__scikit-learn-10297_step_2,swebench,code_swe,scikit-learn__scikit-learn-10297,2,10,lg_28c10c92d52bbe54,47232cd6258d998ac4f2b8112699dd46ed2009e070d57a955d19ac93ef8d4747,17905ba0e5b25e9b,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_scikit-learn__scikit-learn-10297_step_3,swebench,code_swe,scikit-learn__scikit-learn-10297,3,10,lg_28c10c92d52bbe54,47232cd6258d998ac4f2b8112699dd46ed2009e070d57a955d19ac93ef8d4747,17905ba0e5b25e9b,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_scikit-learn__scikit-learn-10297_step_4,swebench,code_swe,scikit-learn__scikit-learn-10297,4,10,lg_28c10c92d52bbe54,47232cd6258d998ac4f2b8112699dd46ed2009e070d57a955d19ac93ef8d4747,17905ba0e5b25e9b,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_scikit-learn__scikit-learn-10297_step_5,swebench,code_swe,scikit-learn__scikit-learn-10297,5,10,lg_28c10c92d52bbe54,47232cd6258d998ac4f2b8112699dd46ed2009e070d57a955d19ac93ef8d4747,17905ba0e5b25e9b,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_scikit-learn__scikit-learn-10297_step_6,swebench,code_swe,scikit-learn__scikit-learn-10297,6,10,lg_28c10c92d52bbe54,47232cd6258d998ac4f2b8112699dd46ed2009e070d57a955d19ac93ef8d4747,17905ba0e5b25e9b,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_scikit-learn__scikit-learn-10297_step_7,swebench,code_swe,scikit-learn__scikit-learn-10297,7,10,lg_28c10c92d52bbe54,47232cd6258d998ac4f2b8112699dd46ed2009e070d57a955d19ac93ef8d4747,17905ba0e5b25e9b,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_scikit-learn__scikit-learn-10297_step_8,swebench,code_swe,scikit-learn__scikit-learn-10297,8,10,lg_28c10c92d52bbe54,47232cd6258d998ac4f2b8112699dd46ed2009e070d57a955d19ac93ef8d4747,17905ba0e5b25e9b,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_scikit-learn__scikit-learn-10297_step_9,swebench,code_swe,scikit-learn__scikit-learn-10297,9,10,lg_28c10c92d52bbe54,47232cd6258d998ac4f2b8112699dd46ed2009e070d57a955d19ac93ef8d4747,17905ba0e5b25e9b,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_scikit-learn__scikit-learn-10297_step_10,swebench,code_swe,scikit-learn__scikit-learn-10297,10,10,lg_28c10c92d52bbe54,47232cd6258d998ac4f2b8112699dd46ed2009e070d57a955d19ac93ef8d4747,17905ba0e5b25e9b,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_psf__requests-1142_step_1,swebench,code_swe,psf__requests-1142,1,9,lg_8720316e150293d4,360a58ceb46d71a44947a7e88dd32e9d76146d4e24b775acd3a1f4f3fcf26266,b61fa5fd287e12fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_psf__requests-1142_step_2,swebench,code_swe,psf__requests-1142,2,9,lg_8720316e150293d4,360a58ceb46d71a44947a7e88dd32e9d76146d4e24b775acd3a1f4f3fcf26266,b61fa5fd287e12fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_psf__requests-1142_step_3,swebench,code_swe,psf__requests-1142,3,9,lg_8720316e150293d4,360a58ceb46d71a44947a7e88dd32e9d76146d4e24b775acd3a1f4f3fcf26266,b61fa5fd287e12fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_psf__requests-1142_step_4,swebench,code_swe,psf__requests-1142,4,9,lg_8720316e150293d4,360a58ceb46d71a44947a7e88dd32e9d76146d4e24b775acd3a1f4f3fcf26266,b61fa5fd287e12fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_psf__requests-1142_step_5,swebench,code_swe,psf__requests-1142,5,9,lg_8720316e150293d4,360a58ceb46d71a44947a7e88dd32e9d76146d4e24b775acd3a1f4f3fcf26266,b61fa5fd287e12fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_psf__requests-1142_step_6,swebench,code_swe,psf__requests-1142,6,9,lg_8720316e150293d4,360a58ceb46d71a44947a7e88dd32e9d76146d4e24b775acd3a1f4f3fcf26266,b61fa5fd287e12fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_psf__requests-1142_step_7,swebench,code_swe,psf__requests-1142,7,9,lg_8720316e150293d4,360a58ceb46d71a44947a7e88dd32e9d76146d4e24b775acd3a1f4f3fcf26266,b61fa5fd287e12fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_psf__requests-1142_step_8,swebench,code_swe,psf__requests-1142,8,9,lg_8720316e150293d4,360a58ceb46d71a44947a7e88dd32e9d76146d4e24b775acd3a1f4f3fcf26266,b61fa5fd287e12fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_psf__requests-1142_step_9,swebench,code_swe,psf__requests-1142,9,9,lg_8720316e150293d4,360a58ceb46d71a44947a7e88dd32e9d76146d4e24b775acd3a1f4f3fcf26266,b61fa5fd287e12fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pytest-dev__pytest-10051_step_1,swebench,code_swe,pytest-dev__pytest-10051,1,4,lg_86fcad4c96f1011b,da849e1785a339e50fc85ae7ffe6ebbaf9c7e4cc79573548d7aac4325d3a7fbc,76b15816b13179aa,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pytest-dev__pytest-10051_step_2,swebench,code_swe,pytest-dev__pytest-10051,2,4,lg_86fcad4c96f1011b,da849e1785a339e50fc85ae7ffe6ebbaf9c7e4cc79573548d7aac4325d3a7fbc,76b15816b13179aa,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pytest-dev__pytest-10051_step_3,swebench,code_swe,pytest-dev__pytest-10051,3,4,lg_86fcad4c96f1011b,da849e1785a339e50fc85ae7ffe6ebbaf9c7e4cc79573548d7aac4325d3a7fbc,76b15816b13179aa,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pytest-dev__pytest-10051_step_4,swebench,code_swe,pytest-dev__pytest-10051,4,4,lg_86fcad4c96f1011b,da849e1785a339e50fc85ae7ffe6ebbaf9c7e4cc79573548d7aac4325d3a7fbc,76b15816b13179aa,train,3,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pylint-dev__pylint-4551_step_1,swebench,code_swe,pylint-dev__pylint-4551,1,10,lg_a595bbf08a33bc97,808a7c5b1c2d47a27bbba14545bbf056591013614c740f8e15775db2a3d6ae1f,3ae876f1eff2b7fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pylint-dev__pylint-4551_step_2,swebench,code_swe,pylint-dev__pylint-4551,2,10,lg_a595bbf08a33bc97,808a7c5b1c2d47a27bbba14545bbf056591013614c740f8e15775db2a3d6ae1f,3ae876f1eff2b7fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pylint-dev__pylint-4551_step_3,swebench,code_swe,pylint-dev__pylint-4551,3,10,lg_a595bbf08a33bc97,808a7c5b1c2d47a27bbba14545bbf056591013614c740f8e15775db2a3d6ae1f,3ae876f1eff2b7fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pylint-dev__pylint-4551_step_4,swebench,code_swe,pylint-dev__pylint-4551,4,10,lg_a595bbf08a33bc97,808a7c5b1c2d47a27bbba14545bbf056591013614c740f8e15775db2a3d6ae1f,3ae876f1eff2b7fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pylint-dev__pylint-4551_step_5,swebench,code_swe,pylint-dev__pylint-4551,5,10,lg_a595bbf08a33bc97,808a7c5b1c2d47a27bbba14545bbf056591013614c740f8e15775db2a3d6ae1f,3ae876f1eff2b7fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pylint-dev__pylint-4551_step_6,swebench,code_swe,pylint-dev__pylint-4551,6,10,lg_a595bbf08a33bc97,808a7c5b1c2d47a27bbba14545bbf056591013614c740f8e15775db2a3d6ae1f,3ae876f1eff2b7fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pylint-dev__pylint-4551_step_7,swebench,code_swe,pylint-dev__pylint-4551,7,10,lg_a595bbf08a33bc97,808a7c5b1c2d47a27bbba14545bbf056591013614c740f8e15775db2a3d6ae1f,3ae876f1eff2b7fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pylint-dev__pylint-4551_step_8,swebench,code_swe,pylint-dev__pylint-4551,8,10,lg_a595bbf08a33bc97,808a7c5b1c2d47a27bbba14545bbf056591013614c740f8e15775db2a3d6ae1f,3ae876f1eff2b7fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pylint-dev__pylint-4551_step_9,swebench,code_swe,pylint-dev__pylint-4551,9,10,lg_a595bbf08a33bc97,808a7c5b1c2d47a27bbba14545bbf056591013614c740f8e15775db2a3d6ae1f,3ae876f1eff2b7fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pylint-dev__pylint-4551_step_10,swebench,code_swe,pylint-dev__pylint-4551,10,10,lg_a595bbf08a33bc97,808a7c5b1c2d47a27bbba14545bbf056591013614c740f8e15775db2a3d6ae1f,3ae876f1eff2b7fa,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pallets__flask-5014_step_1,swebench,code_swe,pallets__flask-5014,1,7,lg_bdd33b5ea3c1b865,691331e5633a1bcf173a7dda98cc59d2ec69619021ec309baf3d959eaa927846,a0da32345e3326b5,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pallets__flask-5014_step_2,swebench,code_swe,pallets__flask-5014,2,7,lg_bdd33b5ea3c1b865,691331e5633a1bcf173a7dda98cc59d2ec69619021ec309baf3d959eaa927846,a0da32345e3326b5,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pallets__flask-5014_step_3,swebench,code_swe,pallets__flask-5014,3,7,lg_bdd33b5ea3c1b865,691331e5633a1bcf173a7dda98cc59d2ec69619021ec309baf3d959eaa927846,a0da32345e3326b5,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pallets__flask-5014_step_4,swebench,code_swe,pallets__flask-5014,4,7,lg_bdd33b5ea3c1b865,691331e5633a1bcf173a7dda98cc59d2ec69619021ec309baf3d959eaa927846,a0da32345e3326b5,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pallets__flask-5014_step_5,swebench,code_swe,pallets__flask-5014,5,7,lg_bdd33b5ea3c1b865,691331e5633a1bcf173a7dda98cc59d2ec69619021ec309baf3d959eaa927846,a0da32345e3326b5,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pallets__flask-5014_step_6,swebench,code_swe,pallets__flask-5014,6,7,lg_bdd33b5ea3c1b865,691331e5633a1bcf173a7dda98cc59d2ec69619021ec309baf3d959eaa927846,a0da32345e3326b5,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_pallets__flask-5014_step_7,swebench,code_swe,pallets__flask-5014,7,7,lg_bdd33b5ea3c1b865,691331e5633a1bcf173a7dda98cc59d2ec69619021ec309baf3d959eaa927846,a0da32345e3326b5,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10097_step_1,swebench,code_swe,django__django-10097,1,5,lg_8167697c20cb3d5b,6a4cd86ebe31d208b7cb7fca576b01ad79b16f708e4e6af5c908dc186cab2a6c,53715ef800196ec7,test,4,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10097_step_2,swebench,code_swe,django__django-10097,2,5,lg_8167697c20cb3d5b,6a4cd86ebe31d208b7cb7fca576b01ad79b16f708e4e6af5c908dc186cab2a6c,53715ef800196ec7,test,4,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10097_step_3,swebench,code_swe,django__django-10097,3,5,lg_8167697c20cb3d5b,6a4cd86ebe31d208b7cb7fca576b01ad79b16f708e4e6af5c908dc186cab2a6c,53715ef800196ec7,test,4,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10097_step_4,swebench,code_swe,django__django-10097,4,5,lg_8167697c20cb3d5b,6a4cd86ebe31d208b7cb7fca576b01ad79b16f708e4e6af5c908dc186cab2a6c,53715ef800196ec7,test,4,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10097_step_5,swebench,code_swe,django__django-10097,5,5,lg_8167697c20cb3d5b,6a4cd86ebe31d208b7cb7fca576b01ad79b16f708e4e6af5c908dc186cab2a6c,53715ef800196ec7,test,4,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10554_step_1,swebench,code_swe,django__django-10554,1,11,lg_d8c6f0a6aaf12e9e,1147763655e373f9318770186cb5b418befbd7967f18a17d2c6681b1cd7b3823,8f188ccdf6822560,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10554_step_2,swebench,code_swe,django__django-10554,2,11,lg_d8c6f0a6aaf12e9e,1147763655e373f9318770186cb5b418befbd7967f18a17d2c6681b1cd7b3823,8f188ccdf6822560,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10554_step_3,swebench,code_swe,django__django-10554,3,11,lg_d8c6f0a6aaf12e9e,1147763655e373f9318770186cb5b418befbd7967f18a17d2c6681b1cd7b3823,8f188ccdf6822560,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10554_step_4,swebench,code_swe,django__django-10554,4,11,lg_d8c6f0a6aaf12e9e,1147763655e373f9318770186cb5b418befbd7967f18a17d2c6681b1cd7b3823,8f188ccdf6822560,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10554_step_5,swebench,code_swe,django__django-10554,5,11,lg_d8c6f0a6aaf12e9e,1147763655e373f9318770186cb5b418befbd7967f18a17d2c6681b1cd7b3823,8f188ccdf6822560,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10554_step_6,swebench,code_swe,django__django-10554,6,11,lg_d8c6f0a6aaf12e9e,1147763655e373f9318770186cb5b418befbd7967f18a17d2c6681b1cd7b3823,8f188ccdf6822560,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10554_step_7,swebench,code_swe,django__django-10554,7,11,lg_d8c6f0a6aaf12e9e,1147763655e373f9318770186cb5b418befbd7967f18a17d2c6681b1cd7b3823,8f188ccdf6822560,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
swebench_django__django-10554_step_8,swebench,code_swe,django__django-10554,8,11,lg_d8c6f0a6aaf12e9e,1147763655e373f9318770186cb5b418befbd7967f18a17d2c6681b1cd7b3823,8f188ccdf6822560,train,1,swebench,sensitivity_only,weak_degradation_search,20260726
