context_id,benchmark,scenario,instance_id,step_index,quality_threshold,target_tier,target_tier_id,oracle_difficulty,selected_tier,selected_model_id,predicted_sufficiency,conservative_quality,current_call_cost,expected_total_cost,always_high_cost,expected_savings_vs_always_high,fallback_tier,decision_reason,alternatives_json,oracle_only,analysis_scope
swebench_django__django-11999_step_6,swebench,code_swe,django__django-11999,6,0.8,mid_high,2,0.6666666666666666,mid_high,demo-premium,1.0,1.0,0.0046165,0.0046264999999999995,0.014494,0.009867500000000001,high,selected the lowest expected-total-cost tier among 2 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0003455,""eligible"":false,""expected_total_cost"":0.021740750000000003,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.00133525,""eligible"":false,""expected_total_cost"":0.02604175,""model_id"":""demo-value"",""predicted_sufficiency"":0.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0046165,""eligible"":true,""expected_total_cost"":0.0046264999999999995,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.014484,""eligible"":true,""expected_total_cost"":0.014494,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-11999_step_7,swebench,code_swe,django__django-11999,7,0.8,high,3,1.0,high,demo-frontier,1.0,1.0,0.0158088,0.0158188,0.0158188,0.0,,selected the lowest expected-total-cost tier among 1 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0003869,""eligible"":false,""expected_total_cost"":0.02192705,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0014801500000000002,""eligible"":false,""expected_total_cost"":0.02664205,""model_id"":""demo-value"",""predicted_sufficiency"":0.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0050719,""eligible"":false,""expected_total_cost"":0.0410107,""model_id"":""demo-premium"",""predicted_sufficiency"":0.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0158088,""eligible"":true,""expected_total_cost"":0.0158188,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-11999_step_8,swebench,code_swe,django__django-11999,8,0.8,high,3,1.0,high,demo-frontier,1.0,1.0,0.0176392,0.0176492,0.0176492,0.0,,selected the lowest expected-total-cost tier among 1 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0004441,""eligible"":false,""expected_total_cost"":0.022184449999999998,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.00168035,""eligible"":false,""expected_total_cost"":0.02747145,""model_id"":""demo-value"",""predicted_sufficiency"":0.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.005701100000000001,""eligible"":false,""expected_total_cost"":0.0434703,""model_id"":""demo-premium"",""predicted_sufficiency"":0.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0176392,""eligible"":true,""expected_total_cost"":0.0176492,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-11999_step_9,swebench,code_swe,django__django-11999,9,0.8,mid_high,2,0.6666666666666666,mid_high,demo-premium,1.0,1.0,0.0060883000000000005,0.0060983,0.018775599999999996,0.012677299999999996,high,selected the lowest expected-total-cost tier among 2 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0004793,""eligible"":false,""expected_total_cost"":0.02234285,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.00180355,""eligible"":false,""expected_total_cost"":0.027981850000000003,""model_id"":""demo-value"",""predicted_sufficiency"":0.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0060883000000000005,""eligible"":true,""expected_total_cost"":0.0060983,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.018765599999999997,""eligible"":true,""expected_total_cost"":0.018775599999999996,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-11999_step_10,swebench,code_swe,django__django-11999,10,0.8,mid_high,2,0.6666666666666666,mid_high,demo-premium,1.0,1.0,0.006182900000000001,0.0061929,0.019050800000000003,0.012857900000000002,high,selected the lowest expected-total-cost tier among 2 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.00048790000000000004,""eligible"":false,""expected_total_cost"":0.02238155,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0018336499999999998,""eligible"":false,""expected_total_cost"":0.02810655,""model_id"":""demo-value"",""predicted_sufficiency"":0.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.006182900000000001,""eligible"":true,""expected_total_cost"":0.0061929,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.019040800000000004,""eligible"":true,""expected_total_cost"":0.019050800000000003,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-11999_step_11,swebench,code_swe,django__django-11999,11,0.8,low,0,0.0,low,demo-economy,1.0,1.0,0.0005121,0.0005221000000000001,0.0198252,0.0193031,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0005121,""eligible"":true,""expected_total_cost"":0.0005221000000000001,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0019183499999999999,""eligible"":true,""expected_total_cost"":0.00192835,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0064491,""eligible"":true,""expected_total_cost"":0.0064591,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0198152,""eligible"":true,""expected_total_cost"":0.0198252,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-10914_step_1,swebench,code_swe,django__django-10914,1,0.8,mid_high,2,0.6666666666666666,mid_high,demo-premium,1.0,1.0,0.0034197,0.0034297,0.0110124,0.0075827,high,selected the lowest expected-total-cost tier among 2 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0002367,""eligible"":false,""expected_total_cost"":0.02125115,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.00095445,""eligible"":false,""expected_total_cost"":0.02446415,""model_id"":""demo-value"",""predicted_sufficiency"":0.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0034197,""eligible"":true,""expected_total_cost"":0.0034297,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0110024,""eligible"":true,""expected_total_cost"":0.0110124,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-10914_step_2,swebench,code_swe,django__django-10914,2,0.8,mid,1,0.3333333333333333,mid,demo-value,1.0,1.0,0.00099645,0.00100645,0.011396400000000001,0.01038995,mid_high,selected the lowest expected-total-cost tier among 3 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.00024870000000000003,""eligible"":false,""expected_total_cost"":0.021305150000000002,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00099645,""eligible"":true,""expected_total_cost"":0.00100645,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0035516999999999996,""eligible"":true,""expected_total_cost"":0.0035616999999999997,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.011386400000000001,""eligible"":true,""expected_total_cost"":0.011396400000000001,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-10914_step_3,swebench,code_swe,django__django-10914,3,0.8,mid_high,2,0.6666666666666666,mid_high,demo-premium,1.0,1.0,0.0036848000000000002,0.0036948000000000003,0.0117836,0.0080888,high,selected the lowest expected-total-cost tier among 2 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0002608,""eligible"":false,""expected_total_cost"":0.021359600000000003,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0010387999999999999,""eligible"":false,""expected_total_cost"":0.0248136,""model_id"":""demo-value"",""predicted_sufficiency"":0.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0036848000000000002,""eligible"":true,""expected_total_cost"":0.0036948000000000003,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0117736,""eligible"":true,""expected_total_cost"":0.0117836,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-10914_step_4,swebench,code_swe,django__django-10914,4,0.8,high,3,1.0,high,demo-frontier,1.0,1.0,0.0152072,0.0152172,0.0152172,0.0,,selected the lowest expected-total-cost tier among 1 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0003681,""eligible"":false,""expected_total_cost"":0.02184245,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.00141435,""eligible"":false,""expected_total_cost"":0.026369450000000003,""model_id"":""demo-value"",""predicted_sufficiency"":0.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.004865100000000001,""eligible"":false,""expected_total_cost"":0.0402023,""model_id"":""demo-premium"",""predicted_sufficiency"":0.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0152072,""eligible"":true,""expected_total_cost"":0.0152172,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-10914_step_5,swebench,code_swe,django__django-10914,5,0.8,high,3,1.0,high,demo-frontier,1.0,1.0,0.019578400000000003,0.019588400000000002,0.019588400000000002,0.0,,selected the lowest expected-total-cost tier among 1 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0005047000000000001,""eligible"":false,""expected_total_cost"":0.02245715,""model_id"":""demo-economy"",""predicted_sufficiency"":0.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0018924499999999997,""eligible"":false,""expected_total_cost"":0.02835015,""model_id"":""demo-value"",""predicted_sufficiency"":0.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":0.0,""current_call_cost"":0.0063677000000000004,""eligible"":false,""expected_total_cost"":0.0460761,""model_id"":""demo-premium"",""predicted_sufficiency"":0.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.019578400000000003,""eligible"":true,""expected_total_cost"":0.019588400000000002,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-10914_step_6,swebench,code_swe,django__django-10914,6,0.8,low,0,0.0,low,demo-economy,1.0,1.0,0.0005509000000000001,0.0005609000000000001,0.021066800000000004,0.020505900000000004,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0005509000000000001,""eligible"":true,""expected_total_cost"":0.0005609000000000001,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0020541500000000002,""eligible"":true,""expected_total_cost"":0.0020641500000000003,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.006875900000000001,""eligible"":true,""expected_total_cost"":0.0068859,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.021056800000000004,""eligible"":true,""expected_total_cost"":0.021066800000000004,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-10914_step_7,swebench,code_swe,django__django-10914,7,0.8,low,0,0.0,low,demo-economy,1.0,1.0,0.0005551,0.0005651,0.0212012,0.0206361,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0005551,""eligible"":true,""expected_total_cost"":0.0005651,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00206885,""eligible"":true,""expected_total_cost"":0.00207885,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0069221000000000005,""eligible"":true,""expected_total_cost"":0.0069321,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.0211912,""eligible"":true,""expected_total_cost"":0.0212012,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
swebench_django__django-10914_step_8,swebench,code_swe,django__django-10914,8,0.8,low,0,0.0,low,demo-economy,1.0,1.0,0.000574,0.000584,0.021806,0.021221999999999998,mid,selected the lowest expected-total-cost tier among 4 tiers meeting conservative quality >= 0.80,"[{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.000574,""eligible"":true,""expected_total_cost"":0.000584,""model_id"":""demo-economy"",""predicted_sufficiency"":1.0,""tier"":""low""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.002135,""eligible"":true,""expected_total_cost"":0.002145,""model_id"":""demo-value"",""predicted_sufficiency"":1.0,""tier"":""mid""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.00713,""eligible"":true,""expected_total_cost"":0.00714,""model_id"":""demo-premium"",""predicted_sufficiency"":1.0,""tier"":""mid_high""},{""applied_uncertainty_penalty"":0.0,""conservative_quality"":1.0,""current_call_cost"":0.021796,""eligible"":true,""expected_total_cost"":0.021806,""model_id"":""demo-frontier"",""predicted_sufficiency"":1.0,""tier"":""high""}]",True,sensitivity_only
